2018-01-02,13:30,109.77833,32.21833,0,1
2018-01-06,08:10,114.273,25.095,0,1
2018-01-07,01:40,104.48932,30.87196,0,1
2018-01-07,02:30,108.86756,23.76272,0,1
2018-01-07,08:40,102.80299,24.98275,0,1
2018-01-07,14:00,108.853,33.77234,0,1
2018-01-08,11:20,122.125,31.125,0,0
2018-01-08,11:40,122.5,29.125,0,0
2018-01-08,13:10,116.625,22.375,0,0
2018-01-08,13:50,115.125,22.25,0,0
2018-01-11,03:30,106.801,27.34839,0,1
2018-01-11,03:30,109.7,27.44111,0,1
2018-01-11,13:20,106.39715,27.16081,0,1
2018-01-12,10:40,104.398,27.34027,0,1
2018-01-13,23:20,114.65499,32.76568,0,2
2018-01-17,00:10,119.00903,31.98982,0,2
2018-01-17,03:20,113.30833,23.39,0,1
2018-01-18,06:30,100.625,58.0,0,0
2018-01-18,07:40,108.25,49.0,0,0
2018-01-18,08:00,111.125,46.625,0,0
2018-01-18,08:40,113.375,41.625,0,0
2018-01-18,09:10,114.75,37.625,0,0
2018-01-18,10:40,113.875,26.75,0,0
2018-01-18,10:50,114.25,25.25,0,0
2018-01-18,11:10,113.625,23.0,0,0
2018-01-22,06:50,118.00833,25.25,0,1
2018-01-28,02:20,174.75,56.0,0,0
2018-01-28,04:20,148.75,51.875,0,0
2018-01-28,05:20,136.75,49.5,0,0
2018-01-28,06:20,127.375,46.0,0,0
2018-01-28,06:50,122.875,44.0,0,0
2018-01-28,23:10,120.63,27.39027,0,1
2018-01-30,11:00,102.36633,36.8359,0,1
2018-01-30,22:40,95.5,22.75,0,0
2018-01-30,23:20,101.75,24.625,0,0
2018-01-31,00:10,109.875,23.5,0,0
2018-01-31,00:20,111.625,23.25,0,0
2018-01-31,01:20,106.86004,29.05184,0,1
2018-02-01,00:30,110.29333,20.5,0,1
2018-02-01,04:20,120.69667,28.44333,0,1
2018-02-02,00:50,116.51524,40.13682,0,1
2018-02-02,01:50,87.3497,43.81154,0,0
2018-02-04,03:30,87.475,43.907,0,1
2018-02-05,15:50,117.632,23.87314,0,2
2018-02-06,00:10,106.55332,38.19452,0,1
2018-02-06,05:50,115.443,24.332,0,2
2018-02-06,06:50,106.66499,28.06385,0,2
2018-02-06,09:00,116.767,23.44,0,2
2018-02-08,13:40,113.398,35.612,0,1
2018-02-08,18:50,106.0,27.625,0,0
2018-02-08,19:30,104.375,32.125,0,0
2018-02-08,20:30,101.0,37.875,0,0
2018-02-08,20:50,98.625,39.0,0,0
2018-02-08,21:50,91.0,42.875,0,0
2018-02-08,22:40,83.75,46.5,0,0
2018-02-08,22:50,82.25,47.25,0,0
2018-02-08,23:00,80.5,47.875,0,0
2018-02-08,23:20,76.75,48.875,0,0
2018-02-09,06:10,113.29667,34.02667,0,2
2018-02-09,10:10,116.0558,39.75179,0,2
2018-02-09,10:50,94.61077,30.31597,0,2
2018-02-09,13:10,104.39,30.872,0,2
2018-02-09,14:20,99.25,21.125,0,0
2018-02-09,15:10,94.125,22.125,0,0
2018-02-09,15:20,93.125,22.125,0,0
2018-02-09,15:50,90.5,23.625,0,0
2018-02-09,16:50,85.375,26.625,0,0
2018-02-10,01:20,116.59833,40.25319,0,1
2018-02-11,10:10,140.25,34.25,0,0
2018-02-11,11:20,133.75,31.0,0,0
2018-02-11,11:50,131.125,29.5,0,0
2018-02-11,12:40,126.75,26.25,0,0
2018-02-11,13:30,122.0,22.75,0,0
2018-02-11,13:40,121.0,22.125,0,0
